feature,Baruch_2021,Davar_2021,Frankel_2017,Gopalakrishnan_2019,Lee_2022,Matson_2019,Spencer_2021,mean
K00684,1.6200876037606325e-05,7.827619606998962e-05,2.104180798650765e-05,7.769236281098773e-05,2.2494203780753484e-05,2.2357192026861696e-05,4.231535466049118e-05,4.005399905331395e-05
K07710,3.581514879291074e-05,5.7491154449419924e-05,8.871639173966012e-05,6.054952276723286e-05,1.0692867375089723e-05,2.7018019024971636e-05,0.0,4.004044344989786e-05
K01226,2.6340800443750722e-05,4.702784033829883e-05,1.7711849027741257e-05,5.93114826507606e-05,6.511102495909102e-05,1.1945327611923062e-05,5.276714202902077e-05,4.0030781008655184e-05
K07560,6.8907893655934055e-06,0.00011134633729441165,1.0258205790552758e-05,1.5341036763653805e-05,4.763407654627251e-05,2.0341506225070472e-05,6.839229403912655e-05,4.002917800352588e-05
K23254,0.00010300084762390479,2.7183085237926486e-05,6.0230312585039454e-05,0.0,0.0,0.0,8.974825818065773e-05,4.0023214803932636e-05
K13378,5.4170988505801295e-06,5.6006297250297454e-05,9.37886740355876e-06,5.206989615307052e-05,6.960176583014832e-05,1.9723539917213955e-05,6.787685927429392e-05,4.001061781130901e-05
K08372,4.029533099760341e-05,7.006198327359624e-05,2.4058773407678205e-05,2.1021374901276077e-05,1.5020055260188239e-05,9.490228122317979e-06,0.00010009332156110273,4.000586678910898e-05
K18898,4.428593206829787e-06,9.100453421416619e-05,5.830207289073853e-06,5.619059759031387e-06,3.884679028823152e-05,0.0,0.0001342450119747388,3.999631381886736e-05
K08296,6.21864158891086e-05,7.092878290349206e-05,1.527695948172834e-05,4.3968819949463195e-05,5.436069633244572e-05,0.0,3.3117764367692826e-05,3.997706270341868e-05
K02428,3.9723245267714395e-05,0.00010129316130596305,1.1763230154034752e-05,1.839781933602162e-05,3.7869528019274876e-05,1.4576443735927748e-05,5.620281884770762e-05,3.997517809523487e-05
K02039,7.110731314403259e-06,7.739670904629022e-05,2.1762102434298202e-05,0.0,6.7887625257403e-05,0.0,0.00010551970112831848,3.995383845438759e-05
K15634,2.2116064404809827e-05,6.404896966823066e-05,1.1234652247479173e-05,3.720287357422384e-05,0.00010888835088909384,0.0,3.6031549031614905e-05,3.993177997363603e-05
K07220,1.7504744503090505e-05,3.577722470485971e-05,5.089372582110657e-06,5.973924183260678e-05,5.257932633942884e-05,2.6955016233153184e-05,8.186853370388586e-05,3.993049427130508e-05
K13931,0.0,9.478879202044013e-05,8.177295824419245e-05,4.750081076636611e-06,4.02659603013592e-05,0.0,5.766614013000158e-05,3.9891990253232856e-05
K09767,2.622759024991373e-05,7.728699765281387e-05,0.0,4.7066863774781905e-05,0.00010522007763806353,0.0,2.3354088068462164e-05,3.9879373912005025e-05
K01192,2.654714579877014e-05,8.793379667984419e-05,2.2104711053838128e-05,3.033591069996565e-05,1.7519751611612344e-05,5.664775481372215e-06,8.881291399981136e-05,3.984557218931629e-05
K05396,0.00016141408920482148,2.9708646737711996e-06,0.0,5.569562021174924e-06,3.63442887127191e-05,5.7178783069084714e-05,1.5321006515753138e-05,3.982837059961779e-05
K01000,0.0,7.429704200618886e-05,5.1913151717472755e-05,0.0,1.570868025131641e-05,2.9257286734152926e-05,0.00010748966569872947,3.980940377255149e-05
K03758,5.7603592989854476e-05,5.302924483482067e-06,6.907640509245356e-06,4.721047861566657e-06,0.00011622040026476976,4.710982185098673e-05,4.065360192047451e-05,3.9788432840054223e-05
K06885,7.518398404558157e-05,6.879368632373686e-05,7.088024165576038e-06,4.53606715276052e-05,3.610939894151508e-05,1.272148840460793e-05,3.308526069903469e-05,3.976321630109391e-05
K01468,2.6138349940154297e-05,9.872296162245852e-05,0.0,1.0880907944191779e-05,6.21352937155444e-05,0.0,8.042076432102638e-05,3.975689679191077e-05
K01719,2.4793737517247876e-05,3.796256937700219e-05,5.561554819928934e-06,6.848727330178546e-05,6.653266737090364e-05,3.225819135443254e-05,4.257382378239742e-05,3.973854536052829e-05
K15455,8.557148501708336e-05,1.722956916159766e-05,9.60277659011483e-06,0.0,0.0001231543229232622,0.0,4.257736290627243e-05,3.973364522833293e-05
K03778,6.649193893274377e-05,4.501147542293134e-05,5.064588397921733e-06,2.673447198415314e-05,3.951960605419333e-05,0.0,9.511372278914101e-05,3.9705114797297767e-05
K02904,5.36292786207433e-06,7.582746060386195e-05,3.801645748802004e-05,2.4650871700158493e-05,6.192319519276196e-05,1.6029950656520483e-05,5.59148940237035e-05,3.967510821815725e-05
K03619,0.0,0.0001316899230128029,5.187391962754281e-06,5.7810823694335465e-06,1.764950324787473e-05,2.3289848482500544e-05,9.411212831143623e-05,3.967283962668603e-05
K00156,2.773900002679268e-05,9.221840990339479e-05,1.5234554872850302e-05,2.981018364442697e-05,5.804033198387664e-05,0.0,5.464664464844755e-05,3.966987501139842e-05
K06402,5.2367764785189776e-05,8.157087595853771e-05,0.0,3.9700021036340565e-06,8.21312421053838e-06,5.772443922722908e-06,0.00012574069631230683,3.966212961327567e-05
K12979,2.1004611168545603e-05,9.388215615350839e-06,1.5986519078235828e-05,0.0,8.278840002046867e-05,1.3438959403981753e-05,0.00013455233806183509,3.959414904977397e-05
K09707,9.04539687923133e-05,1.1087524370886704e-05,4.6298262718884e-05,2.517415125717157e-05,5.3885149137082285e-05,0.0,5.0185531329535784e-05,3.9583512515124806e-05
K00931,2.97385918300951e-06,3.4530213983115884e-05,2.4265520439210152e-05,1.4535401739604486e-05,4.857295700469509e-05,4.965673946365119e-06,0.0001471046887035751,3.956404499993933e-05
K07592,0.0,3.0345154349168668e-05,1.0911509750033243e-05,0.000183938828228328,2.9704330779599594e-06,2.9082214504939893e-05,1.965817391887401e-05,3.9558044832757674e-05
K01284,1.5445437647436915e-05,8.56888907366689e-05,3.256854117315449e-05,0.0,4.9296186866053905e-05,3.325966735264997e-05,6.062207106830634e-05,3.955439926346721e-05
K02550,2.6557813678477908e-05,3.08660981185503e-05,1.039080235514259e-05,5.534562968829937e-06,4.7942763337440514e-05,0.00012507977619918788,3.049709904436571e-05,3.955270224314211e-05
K21740,3.0516916081060914e-05,0.00010322661868814977,2.388533117037585e-05,1.0180839770249835e-05,0.0,4.098289316622678e-05,6.803748886877771e-05,3.954715539212012e-05
K16346,2.5020822219055967e-05,8.700391680311949e-05,1.5973513800888548e-05,1.612257582919825e-05,0.00010120261065583103,0.0,3.139796841211212e-05,3.953162967431506e-05
K01876,2.468723173024546e-05,6.714171434732084e-05,9.769331400199654e-05,3.355055501432525e-05,1.301940886321142e-05,1.538616188755766e-05,2.5023564054257543e-05,3.9500278556987824e-05
K03321,7.961177551820826e-06,5.159280538457058e-05,2.779712118130468e-05,2.7243048544253767e-05,0.0001056849457394123,1.5622261509453046e-05,4.057968803716698e-05,3.9497292563997454e-05
K00140,0.0,3.41987254872063e-05,4.84194537402675e-06,5.4483367850088436e-05,0.00010579094111655333,0.0,7.712028168628134e-05,3.949075164487945e-05
K02471,3.487624893633323e-05,7.943304889458206e-05,0.0,0.0,7.713584178671953e-05,6.905531931512849e-05,1.5928763728438266e-05,3.9489888951600225e-05
K03366,0.0,9.108701986333577e-05,0.0,7.076474257210901e-06,2.6875988497017533e-05,5.3429009991951046e-05,9.780325045775526e-05,3.946739186675293e-05
K10112,0.0,6.809021381129261e-05,5.1802182700204e-06,4.718240859887739e-05,0.0,5.863122468522752e-06,0.0001499364297565111,3.946462755788918e-05
K00766,5.839017695910152e-06,0.0001660759300888756,1.627249506738514e-05,2.915688773217769e-05,2.625352168348283e-05,0.0,3.25514612645044e-05,3.9449901933190834e-05
K03575,1.1543641861265977e-05,2.6048423638309066e-05,0.0,3.0197941062722895e-05,5.862117592651872e-05,7.879287421050636e-06,0.00014185786449340734,3.944976205761066e-05
K00383,3.297062589222651e-05,4.421712335302834e-05,7.139636249812342e-06,4.89963871464304e-05,4.138102850731322e-05,6.510127363909028e-05,3.6285653793912606e-05,3.9441675511687674e-05
K02948,1.110392473415415e-05,6.168031626384154e-05,1.3537640656284724e-05,3.381120111566971e-05,4.7112164391786735e-05,0.0,0.0001087854933386955,3.94329629286332e-05
K01159,3.537653790549e-05,2.5794226106644395e-05,9.876123248109535e-06,5.689106899692483e-06,6.059346911524512e-05,4.0815295221332584e-05,9.781719218789086e-05,3.9423135812057853e-05
K21416,1.0699585800364424e-05,5.8019862071201094e-05,0.0,5.603784432382016e-05,6.486914771358779e-05,5.866445512800399e-06,8.041723675547697e-05,3.941573173960727e-05
K15585,1.4343778432612445e-05,2.2548064069559243e-05,3.2502244309505875e-05,2.4373216883710666e-05,6.70531074631342e-05,6.647297629700365e-06,0.00010827893278271859,3.9392377367277345e-05
K12368,1.6581081736706175e-05,6.474731621026398e-05,0.0,8.036567439011934e-05,5.173873272139369e-06,1.582970706616575e-05,9.282573216651873e-05,3.936048354884475e-05
K18139,6.034146425335446e-06,3.8909708502617404e-05,5.24924856987915e-05,3.7855992923828725e-05,5.7739794439270334e-05,2.6495066612597416e-05,5.580154128074572e-05,3.933267655474094e-05
K12543,6.636599274955008e-05,8.159422764598508e-05,0.0,3.607586742925176e-05,3.155258483435487e-05,2.3196718844386525e-05,3.6517084190009574e-05,3.9328925099076845e-05
K02168,3.084536635717046e-05,0.00015273855291908598,5.507767672583281e-06,4.107095930252152e-05,1.2567241456913534e-05,1.3592707495219483e-05,1.888089140533979e-05,3.9314783801261996e-05
K01610,4.442157517233217e-06,5.843405358454084e-05,2.9235855823451028e-05,3.513779925811648e-05,3.9279910922636036e-05,4.7451140611589895e-06,0.0001038684537513823,3.930619213121699e-05
K02806,0.0,0.00011776712913352695,1.0675691426865136e-05,9.674830528580643e-06,5.423626124007401e-05,4.096903744821499e-05,4.1752816431806814e-05,3.9296538029866934e-05
K08297,2.3301993464667102e-05,5.892607193248664e-05,1.172343051455642e-06,3.533192063400313e-05,8.014524747988492e-05,4.460788774514266e-06,7.168196628941066e-05,3.928861880377462e-05
K06041,1.6306415278207082e-05,9.234413639716256e-05,3.172885413790723e-05,1.2193683124938146e-05,1.5422961208055603e-05,5.5217948001659964e-06,0.00010148174062369382,3.928565508144721e-05
K07088,4.4670214008342905e-05,8.466079139796106e-05,0.0,3.192822907044821e-05,2.8020012461476942e-05,2.837513422382231e-05,5.706592281600528e-05,3.924575771115096e-05
K21645,2.4218767570227607e-05,8.878000051745377e-05,4.765366004001487e-05,2.9383628778351634e-05,3.7935041912694624e-05,2.791562711121341e-05,1.864494600788262e-05,3.9218810276834076e-05
K00009,3.4359768881972855e-05,7.96047050588718e-05,1.447628183739295e-05,6.875598463250411e-05,6.390236420281347e-05,0.0,1.3431337008926808e-05,3.921863451749743e-05
K04063,0.0,5.4270805541413664e-05,3.047232984112579e-05,1.2045991477665767e-05,0.00010360708905025153,3.316160844510865e-05,4.091764225964508e-05,3.921078094503007e-05
K00135,4.668198867402415e-05,7.154090599670379e-05,4.475061233973918e-06,1.2878995423041752e-05,4.9136116017394834e-05,1.1634887660646822e-05,7.760228754769112e-05,3.9135748936210904e-05
K07709,1.7805763241425732e-05,0.00012306801810072932,2.9711301880961317e-05,4.00505588683915e-05,2.0777633931205423e-05,2.91751292957542e-05,1.3345837602819718e-05,3.913346327446961e-05
K13683,0.0,8.234673828706744e-05,7.025472186608344e-05,2.7110271528373624e-05,1.5575718497876273e-05,7.862580368128966e-05,0.0,3.9130464837241486e-05
K01847,1.6393236732219785e-05,5.8409479095675624e-05,1.581069762409577e-05,2.989799626641589e-05,6.865900672333624e-05,2.5321851686686793e-05,5.935609258349466e-05,3.9121194387417824e-05
K00956,0.00011348788556860344,2.7422943850645836e-05,1.321715192448671e-05,1.0713391279424989e-05,2.524615420285978e-05,2.0173385027600943e-05,6.341316414256876e-05,3.9096296570884346e-05
K07236,0.0,0.00015760623176592285,0.0,5.0977006454576704e-05,0.0,4.995000390548139e-05,1.4688083836054834e-05,3.9031617994576546e-05
K21087,0.0,1.7010698154801194e-05,1.9598037302281175e-05,0.00021723798480363172,0.0,1.4945524838979943e-05,4.4200044200044185e-06,3.9030321359956926e-05
K09862,0.0001612055775110045,8.909558265644295e-06,0.0,1.1624107464975464e-05,8.557016970627594e-05,0.0,5.792360114515761e-06,3.9014539008916564e-05
K03624,2.1996092030453673e-05,0.00011782138015468313,2.2073637978193003e-05,2.3050139113886878e-05,9.51504702580262e-06,2.9439127024213864e-05,4.893232895326167e-05,3.897539318292784e-05
K00946,5.705229419829543e-06,6.128094756017362e-05,5.254035671883072e-06,5.3026780300485315e-05,2.180024194113e-05,2.721522980006979e-05,9.846015313632338e-05,3.896323111855639e-05
K03973,3.531985098809902e-05,4.087716784107525e-05,5.286860769794683e-06,6.98221587492376e-05,2.1140861082300597e-05,1.637935468337199e-05,8.390659661651599e-05,3.896183581862787e-05
K01277,2.6357061695149473e-05,5.3713273295119126e-05,4.526320356414401e-05,3.1789342670880654e-05,6.777086859568062e-05,1.0116531131928555e-05,3.759856079089288e-05,3.894412024911362e-05
K03693,5.779322314237234e-05,3.125774052624358e-05,5.834446206689858e-06,7.061008208289577e-05,8.557939007279479e-05,5.469793318771737e-06,1.6042171280813436e-05,3.894097809008307e-05
K01772,2.956499012651068e-06,0.00013816595545713926,0.0,3.177682054778939e-05,7.220407960189643e-05,1.1588179175279353e-05,1.5824795878486168e-05,3.893090423903452e-05
K00851,4.877286723031064e-05,7.98434753134928e-05,1.272343145527664e-05,2.220269891662016e-05,4.833468728825587e-05,0.0,6.050912552606119e-05,3.891232653285962e-05
K02781,2.030754816816385e-05,3.153203589433458e-05,0.0,0.0,3.653834205762033e-05,9.586656242851041e-05,8.813351088538878e-05,3.891114277628828e-05
K12555,1.6891868586700663e-05,8.006385411810066e-05,4.428828440633351e-05,5.81779557861188e-06,0.00010718769721717027,0.0,1.8088144925632076e-05,3.8905377833221295e-05
K00957,5.404286400221361e-06,0.00011694805246370464,4.975735969888017e-06,3.5992817155139057e-05,2.2074030655918754e-05,1.1986452664418766e-05,7.483632307459372e-05,3.8888242626269185e-05
K06881,0.0,4.5424772649974855e-05,2.1304998863958225e-05,4.9531095664387616e-05,6.864112315324301e-05,5.751653407465438e-06,8.135262940621152e-05,3.885803902074867e-05
K15586,2.3799667813483346e-05,6.917091188135164e-05,0.0,5.070015208677941e-05,4.7833307844832865e-05,1.746832499628863e-05,6.299051567616458e-05,3.8851840042700065e-05
K05823,4.468084102545509e-05,4.3327366084229595e-05,3.484613871652288e-05,2.9302239117745246e-05,6.210233388146335e-05,1.5139111165681448e-05,4.2512659961311595e-05,3.88443842789156e-05
K00819,2.514381448369546e-05,2.6886184898661082e-05,2.016807316799021e-05,2.9646067911390867e-05,2.416861102625536e-05,4.10772481507691e-05,0.00010470872406401452,3.882838910039666e-05
K11932,0.0,4.3992254178262613e-05,3.697889443546734e-05,9.745249365715605e-05,4.126984961839716e-05,5.541761256076049e-06,4.6409684620346277e-05,3.880641968081507e-05
K10040,2.9273833232069067e-06,0.00011129069897487872,2.4855291803024918e-05,5.898502711497591e-06,6.57206815141264e-05,0.0,6.0923952336795286e-05,3.880235866621854e-05
K20276,2.3963211929280698e-05,6.756269004098043e-05,1.627352803713813e-05,5.803047479722959e-06,6.159859608969918e-05,0.0,9.639340490282573e-05,3.879921121137816e-05
K05807,5.776813288550385e-06,6.954820645929853e-05,3.784886786159331e-05,2.7048640888928742e-05,1.595195101785228e-05,1.8796418882199032e-05,9.656926431007225e-05,3.879145181549922e-05
K07139,1.4614296231732423e-05,6.89585736388522e-05,0.0,4.917138789297151e-05,4.4203412831846314e-05,1.0324748175789263e-05,8.397731902651943e-05,3.874996254253016e-05
K08315,0.00013929002964602384,4.419779285705294e-05,2.6318875525694707e-05,4.226170927037306e-05,1.9043482390199533e-05,0.0,0.0,3.873026995562058e-05
K13631,0.0,0.00015927040898447743,1.9005707084744863e-05,1.4593537840184243e-05,3.0677459541056295e-05,4.9129876365648726e-06,4.254253650233121e-05,3.871466251276556e-05
K00764,0.0,7.68415043143204e-05,1.7221902989888788e-05,2.1200632812805355e-05,5.9566446781963035e-05,1.7291593105877438e-05,7.854572059766604e-05,3.866682865750301e-05
K20627,3.6197812872988395e-05,4.427019062126087e-05,2.177237914954066e-05,0.0,7.451375042305984e-05,5.457518449549186e-05,3.926771747558e-05,3.865671929113166e-05
K00930,3.965145577346013e-06,9.241014050213474e-05,2.759436699487248e-05,0.0,7.947231162449498e-05,0.0,6.702008398318345e-05,3.8637435526004526e-05
K05306,2.1744608015535205e-05,7.148914827157744e-05,5.925025717018646e-06,1.3022500008756914e-05,0.00010915058350527948,0.0,4.899764014091701e-05,3.8618500808440666e-05
K00845,0.0,3.496678629755575e-05,5.315097982522074e-06,1.2673636662088359e-05,9.520574506446337e-05,0.0,0.00012212104225883266,3.861175832363746e-05
K01465,1.4797617846102317e-05,6.729662822633624e-05,1.736833746172883e-05,1.1970960222845703e-05,7.956160888662547e-05,5.777114838855814e-06,7.34276453758164e-05,3.859998755118726e-05
K11607,3.0514343242564423e-05,4.907247742771128e-05,4.809711122152827e-05,1.2520662698520145e-05,6.429853177225546e-05,0.0,6.566459190327337e-05,3.8595388323693275e-05
K02357,4.072959487754914e-05,8.073096526836102e-05,4.425982370218741e-06,5.34572993683494e-05,2.1558720883045196e-05,0.0,6.925048808745278e-05,3.859329297928233e-05
K01520,7.1372620392228225e-06,7.225661436963032e-05,1.0104571508080278e-05,4.134639308034841e-05,2.8314511374439718e-05,0.0,0.00011094511381282074,3.858635231207747e-05
K08680,1.4655912455612259e-05,1.389304565396057e-05,2.942339634421402e-05,2.758921818631616e-05,0.00011498479057987919,2.655245701176286e-05,4.299868246964652e-05,3.8585357528770225e-05
K01873,0.0,3.0865842741340454e-05,2.076674742903796e-05,8.180942784293429e-05,7.127359056482967e-05,5.629328957235913e-06,5.953361243995077e-05,3.8554078567904146e-05
K01953,3.94858445976286e-06,1.7613248101153143e-05,3.954261717632492e-06,7.578971451888572e-05,2.9046009873304566e-05,1.6627264008513173e-05,0.00012270571997408556,3.852640037904822e-05
K15555,6.208623688981901e-05,0.00011983131893525039,0.0,0.0,7.385471816149219e-05,0.0,1.3832194647958136e-05,3.8514924090645677e-05
K10551,1.4702717405420107e-05,0.00013986307780518103,1.0861517569463905e-05,8.528075099396381e-06,1.346594633479212e-05,0.0,8.201057244948814e-05,3.849027238053453e-05
K07480,8.23664982298523e-05,7.261859221064539e-05,1.156560872492426e-05,1.0643875382411694e-05,2.8227495291772252e-05,0.0,6.393628805296912e-05,3.8479765413225004e-05
K01814,1.53761113613444e-05,2.177229777815415e-05,3.23979489280321e-05,4.302780537798938e-05,3.9341951084836695e-05,0.0,0.00011743242378449108,3.847836261640683e-05
K00798,0.0,8.988741410489103e-05,1.0095414255334551e-05,1.1804333054737819e-05,8.993477741250194e-05,0.0,6.7606111152071e-05,3.8475435711362335e-05
K01768,9.546797299144354e-06,4.28242076779423e-05,1.1628681633548024e-05,3.90564833967218e-05,7.953954742831374e-05,5.2362583783612615e-05,3.407248960345321e-05,3.843297011753373e-05
K03088,5.8406043140156536e-05,5.433918934981404e-05,0.0,1.7736437811865687e-05,5.674337796344734e-05,4.719779367666691e-06,7.691674997512078e-05,3.8408796801153014e-05
K03735,0.0,4.4366681700466084e-05,0.0,6.581097481533861e-05,4.270495409644448e-05,1.3427687867958217e-05,0.00010227037620122745,3.836866781163355e-05
K01803,0.0,5.39928902728935e-05,5.56650126168353e-06,4.80646114255986e-05,9.900805332964302e-06,2.9173334434895002e-06,0.00014797618704988214,3.834547554093022e-05
K06891,2.9184696338188318e-06,8.550440865106444e-05,3.358189311739559e-05,0.0,3.5722351664973435e-05,4.365688086276908e-05,6.688231685201452e-05,3.8323760111719415e-05
K14591,9.390410729574813e-05,2.6811799504946196e-05,3.2388733966181874e-05,7.014671857797164e-05,2.164825455390371e-05,0.0,2.32806486735297e-05,3.831146608175447e-05
K00975,3.2493476941496044e-05,2.7283520386361213e-05,1.0720731441452161e-05,3.6848892181212105e-05,5.7736707253701634e-06,2.807037274295992e-05,0.00012696279833232063,3.830763753588175e-05
K16076,1.0417056492452589e-05,9.39212114882494e-06,4.606982328273431e-05,1.795789155124823e-06,2.8842025182075246e-05,2.9601247257259437e-06,0.0001684495885812992,3.827521836689101e-05
K16092,3.446420542930301e-05,6.36277949891568e-05,0.0,2.3327856345057574e-05,1.809851046822398e-05,1.2757086236815964e-05,0.00011564068278797935,3.8273733750933816e-05
K01077,0.0,8.137630206294967e-05,1.8331676535856922e-05,2.710124094930149e-06,9.958629138558941e-05,4.814717458395619e-06,6.092387140612785e-05,3.824899756340709e-05
K00023,2.2312697966171414e-05,2.1802230071234273e-05,0.00010674811028214453,0.0,2.158372718105381e-05,5.0054779549684094e-05,4.512804977706501e-05,3.8232799261050447e-05
K02913,3.2044894451144905e-05,3.632998366932435e-05,0.0,1.7217819025550967e-05,2.9577278884700837e-05,1.4115352279603488e-05,0.0001383236114936451,3.8229848543424235e-05
K09815,1.8981169625570605e-05,1.5054901665224831e-05,1.4505381491166227e-05,7.417187896253689e-05,7.64807806643813e-06,2.2745694988975776e-05,0.00011449404024788599,3.822873500682835e-05
K13409,3.1129834885896114e-05,5.400061072004291e-06,0.0,3.2772612100054145e-05,4.362758055796341e-05,1.2686589677404237e-05,0.0001419421396221688,3.8222688273641566e-05
K03671,0.0,0.00010892471041974665,3.770389643694204e-05,1.146704469451785e-05,3.9755672257564206e-05,2.034399097510367e-05,4.931964824320499e-05,3.821642328958277e-05
K05876,3.2662924742154515e-05,4.9527160411850546e-05,3.952768694738024e-05,0.0,7.341469520006728e-05,4.643070527537557e-05,2.5886142513549223e-05,3.820704501291105e-05
K01923,1.019012293038369e-05,0.00011233424832358375,2.6153204601533105e-05,3.624251937411192e-05,1.8917057244993181e-06,5.965935338704333e-06,7.455044890518034e-05,3.8189740742570916e-05
K06219,2.0278556503665573e-05,3.131489755408528e-05,7.367701053714132e-05,7.258014532573619e-05,5.9396665820897235e-05,0.0,9.543313963934759e-06,3.8112941386494335e-05
K01255,4.23730379770958e-05,0.0001286596309635241,5.824578445887619e-06,2.0903111411751498e-05,5.22211416931895e-05,5.7634267637699635e-06,1.1025815368673834e-05,3.8110106089127486e-05
K01810,3.79501818263579e-05,4.227491196369547e-05,0.0,4.4203302006474885e-05,4.6911125490911484e-05,1.0193896403545805e-05,8.515040824135832e-05,3.8097689418906266e-05
K00008,0.0,7.689138129863944e-05,2.3320958803426665e-05,5.3872181637490715e-05,1.4651737349950514e-05,2.482891918522372e-05,7.3029166879356e-05,3.808490645058387e-05
K03769,0.0,6.952308800148043e-05,0.00014457711908021407,1.5357138973157596e-05,7.903128699576936e-06,1.959986325957117e-05,9.598812936869937e-06,3.8079878707267165e-05
K02016,2.958863718357389e-06,3.19366497382903e-05,0.0,4.948039122368018e-05,6.12575965818589e-05,0.0,0.00012080723013940934,3.806296162879944e-05
K12373,4.5732193624613896e-05,8.358740483428679e-05,0.0,2.304770469798758e-05,2.2501098914979984e-05,0.0,9.156082030427376e-05,3.8061317482306e-05
K03324,0.0,7.869032554673952e-06,4.170592576114511e-05,9.475008964397795e-05,3.6287355861803295e-05,0.0,8.573511863070631e-05,3.804964606461523e-05
K10038,1.1683069741420805e-05,8.095775000290936e-05,1.478634898693635e-05,3.4759652893218185e-05,3.3724984709951306e-05,4.478162372899215e-06,8.588992523271185e-05,3.803998484857815e-05
K01537,5.044465307869536e-05,2.8273659953336366e-05,1.2070476287791133e-05,6.0534399279106557e-05,4.5552435832971845e-05,0.0,6.939242237129793e-05,3.803829240045703e-05
K00986,3.219165928964359e-05,5.5299122579902304e-05,4.116435941420817e-05,1.6346464570274942e-05,3.3044790462698156e-05,4.722398943245176e-06,8.344170823530707e-05,3.8030071927897056e-05
K03718,2.4514663922780928e-05,3.240307163651543e-05,0.0,4.021577713521536e-05,7.6724359572761e-05,0.0,9.231703343863981e-05,3.802498652941607e-05
K03502,2.3616422256334636e-05,0.00010735740324586118,0.0,3.5663823740294035e-05,5.890619240272593e-05,0.0,4.063043431381953e-05,3.802489656557647e-05
K02395,2.280930909178019e-05,3.562000366585115e-05,2.8524070445104645e-05,1.643868986641926e-05,8.719137677510191e-05,1.5239578623904025e-05,6.00741044581934e-05,3.7985304703764935e-05
K03798,3.738335244597218e-05,0.00011550079459820278,0.0,5.805171179286311e-06,6.747090617650798e-05,9.86415369982255e-06,2.9634618256710165e-05,3.7951285193785996e-05
K07148,3.8140043363371884e-05,6.34867386575331e-05,0.0,1.515818985023912e-05,3.976313984691924e-05,1.880742890777748e-05,9.024184081986976e-05,3.794248306367294e-05
K04336,4.761045198203667e-06,0.00012026422960293665,5.691776071945749e-05,1.1407512335943033e-05,1.077986391739899e-05,2.9281299997444512e-05,3.2148162823661215e-05,3.7937124942149366e-05
K01657,1.04075238530594e-05,9.257635769575979e-05,0.0,5.426258196462753e-06,4.438295577536084e-06,2.7937299258395252e-05,0.00012468372873823097,3.79242090456349e-05
K03734,4.711245021322538e-06,4.180114322913e-05,5.047762522845581e-06,1.3753865371423918e-05,5.734688159386047e-05,1.1959266036117842e-05,0.0001307113861107719,3.790450712649603e-05
K00848,1.0212698571420175e-05,2.669700565780938e-05,0.0,5.052884597513971e-05,6.596325050362265e-05,5.2073931855352635e-06,0.00010647406848975081,3.786903748332543e-05
K03976,8.91138211282123e-06,0.00016751301874074078,1.1581671288250203e-05,5.68557502432898e-06,0.0,5.883879259590366e-05,1.2521112551253839e-05,3.786450747332838e-05
K19591,5.467565441596253e-05,8.797013510422667e-05,5.503684484478958e-05,3.0174490497936968e-05,4.935730574703577e-06,0.0,3.222929406291874e-05,3.786030707150544e-05
K02961,1.0098624518795094e-05,0.00010377376457784133,7.1372620392228225e-06,1.0807267024489561e-05,3.765158229894996e-05,1.119632668279761e-05,8.42142122609469e-05,3.783986277186332e-05
K00949,0.0,0.000106772747106812,6.101361022858583e-06,2.9718727286474445e-05,5.4744540065974875e-05,1.816488976537426e-05,4.935897345923578e-05,3.783731981524714e-05
K01952,4.14875110855506e-05,8.258430627824565e-05,1.1664895274879927e-05,2.1480184259012857e-05,4.478496942462184e-05,0.0,6.283007858539731e-05,3.783313498681546e-05
K00162,2.8262179042510996e-05,6.656364273948369e-05,0.0,2.304661272086194e-05,5.4063609116914114e-05,0.0,9.280220888275557e-05,3.781975035750376e-05
K02191,3.9616355240819916e-05,5.725964572549123e-06,0.00012677304075735157,2.829265946559949e-05,1.91367838426662e-05,1.6138688807675455e-05,2.890632458715046e-05,3.779854532483032e-05
K00087,9.371026770526919e-06,3.3748956087872666e-05,4.603385694478581e-05,3.2236010359252296e-05,6.305245667199813e-05,2.8562058841965685e-05,5.146046957414191e-05,3.7780690750077634e-05
K07277,3.972157712122541e-05,8.54088238340018e-05,1.5881741116355384e-05,1.0565851083063072e-05,3.109810800899191e-05,0.0,8.123216283923561e-05,3.770118057183903e-05
K05685,2.0895956809586533e-05,4.7850199848239903e-05,2.0750584227651452e-05,2.482332954449871e-05,8.157174683893153e-05,3.426090281631316e-05,3.3700833954535826e-05,3.769336486282244e-05
K01712,3.6152753931730335e-05,5.724269677432529e-05,0.0,6.164366723013649e-05,3.025912790771781e-05,8.870837004717277e-06,6.965055032018632e-05,3.768851902411622e-05
K23181,0.0,0.00015216824404537912,1.7982569877147694e-05,0.0,2.8398110623820696e-05,5.415687114210837e-05,1.079885295475215e-05,3.7643521234744004e-05
K14414,5.373665260602125e-05,0.000151717049471077,0.0,1.065800500700498e-05,2.4904612335909555e-05,2.2437563621781488e-05,0.0,3.763626900597061e-05
K06286,1.92802189740111e-05,0.00012387811997418684,5.938887381111444e-06,2.977501577725542e-06,3.608167138241293e-05,2.7104438931166075e-05,4.8041142897871544e-05,3.7614568731212206e-05
